# #Data,#Feat,Runtime
469,784,0.034185
1407,784,0.087649
2345,784,0.144661
3284,784,0.204126
4221,784,0.268181
5159,784,0.335439
6097,784,0.409788
7035,784,0.475018
7974,784,0.544287
8911,784,0.614889
9849,784,0.686357
10787,784,0.757913
11725,784,0.833718
12663,784,0.908652
13601,784,0.982523
14539,784,1.058026
15477,784,1.140578
16415,784,1.221398
17353,784,1.300886
18291,784,1.385901
19229,784,1.464800
20167,784,1.551914
21105,784,1.633432
22043,784,1.719012
22981,784,1.799097
23919,784,1.886484
24857,784,1.972855
25796,784,2.066117
26733,784,2.148216
27671,784,2.237687
28609,784,2.336931
29547,784,2.442694
30485,784,2.521187
31424,784,2.626128
32361,784,2.719271
33299,784,2.823938
34237,784,2.907093
35175,784,3.005481
36113,784,3.094911
37051,784,3.197116
37989,784,3.283706
38927,784,3.392004
39865,784,3.474762
40803,784,3.572296
41741,784,3.641350
42679,784,3.729103
43617,784,3.834420
44555,784,3.900495
45493,784,3.974277
46431,784,4.058085
