# #Data,#Feat,Runtime
188,40,0.013801
564,40,0.018596
940,40,0.023109
1316,40,0.028041
1692,40,0.032476
2068,40,0.037685
2444,40,0.042393
2820,40,0.046845
3196,40,0.051359
3572,40,0.055864
3948,40,0.060443
4324,40,0.067071
4700,40,0.071752
5076,40,0.076401
5452,40,0.080888
5828,40,0.085633
6204,40,0.090216
6579,40,0.094906
6955,40,0.099504
7331,40,0.104293
7707,40,0.108706
8083,40,0.113507
8459,40,0.120038
8835,40,0.128359
9211,40,0.133134
9587,40,0.137366
9963,40,0.142567
10339,40,0.147013
10715,40,0.151759
11091,40,0.156646
11467,40,0.161173
11843,40,0.166011
12219,40,0.170733
12594,40,0.175507
12970,40,0.179998
13346,40,0.184364
13722,40,0.188828
14098,40,0.193221
14474,40,0.198217
14850,40,0.202705
15226,40,0.207272
15602,40,0.211536
15978,40,0.216043
16354,40,0.220674
16730,40,0.228221
17106,40,0.233243
17482,40,0.238132
17858,40,0.245043
18234,40,0.254533
18610,40,0.260935
