# #Data,#Feat,Runtime
128,5,0.011811
174,5,0.011993
290,5,0.012434
406,5,0.012793
522,5,0.013314
637,5,0.013703
753,5,0.014027
869,5,0.014370
985,5,0.014855
1100,5,0.015475
1216,5,0.015759
1332,5,0.016160
1448,5,0.016450
1564,5,0.016796
1679,5,0.017285
1795,5,0.017616
1911,5,0.018040
2027,5,0.018403
2142,5,0.019258
2258,5,0.019678
2374,5,0.020069
2490,5,0.020376
2606,5,0.020685
2721,5,0.021087
2837,5,0.021456
2953,5,0.021902
3069,5,0.022458
3184,5,0.022883
3300,5,0.023235
3416,5,0.023551
3532,5,0.024058
3648,5,0.024933
3763,5,0.024917
3879,5,0.025286
3995,5,0.025552
4111,5,0.027155
4226,5,0.027363
4342,5,0.027942
4458,5,0.028504
4574,5,0.028989
4690,5,0.029405
4805,5,0.030012
4921,5,0.030345
5037,5,0.030704
5153,5,0.031253
5268,5,0.031403
5384,5,0.031774
5500,5,0.032080
5616,5,0.032457
5732,5,0.033028
