# #Data,#Feat,Runtime
128,10935,0.057863
135,10935,0.061264
156,10935,0.072209
176,10935,0.082987
197,10935,0.095665
218,10935,0.108896
239,10935,0.120244
259,10935,0.131071
280,10935,0.147182
301,10935,0.162333
321,10935,0.178918
342,10935,0.193103
363,10935,0.209150
383,10935,0.229648
404,10935,0.249660
425,10935,0.270983
446,10935,0.290095
466,10935,0.300995
487,10935,0.320343
508,10935,0.345766
528,10935,0.363870
549,10935,0.385072
570,10935,0.397205
590,10935,0.421524
611,10935,0.450114
632,10935,0.471193
653,10935,0.492589
673,10935,0.504582
694,10935,0.530220
715,10935,0.556055
735,10935,0.575503
756,10935,0.603417
777,10935,0.619991
797,10935,0.640129
818,10935,0.674274
839,10935,0.712028
860,10935,0.735576
880,10935,0.759005
901,10935,0.780726
922,10935,0.811964
942,10935,0.834949
963,10935,0.863072
984,10935,0.881224
1004,10935,0.923194
1025,10935,0.937412
