# #Data,#Feat,Runtime
128,10935,0.048365
135,10935,0.052337
156,10935,0.060679
176,10935,0.070355
197,10935,0.080728
218,10935,0.091490
239,10935,0.103196
259,10935,0.117818
280,10935,0.134387
301,10935,0.156134
321,10935,0.166002
342,10935,0.181126
363,10935,0.204090
383,10935,0.223103
404,10935,0.253834
425,10935,0.267276
446,10935,0.288998
466,10935,0.298822
487,10935,0.318973
508,10935,0.341491
528,10935,0.372369
549,10935,0.392390
570,10935,0.415671
590,10935,0.438397
611,10935,0.455388
632,10935,0.485697
653,10935,0.495088
673,10935,0.501263
694,10935,0.530681
715,10935,0.555915
735,10935,0.568757
756,10935,0.607372
777,10935,0.631162
797,10935,0.676761
818,10935,0.701654
839,10935,0.736511
860,10935,0.753793
880,10935,0.759227
901,10935,0.779623
922,10935,0.806750
942,10935,0.825239
963,10935,0.845471
984,10935,0.856501
1004,10935,0.908435
1025,10935,0.903456
