# #Data,#Feat,Runtime
128,21,0.012119
151,21,0.012210
174,21,0.012321
197,21,0.012407
220,21,0.012517
243,21,0.012603
267,21,0.012796
290,21,0.012884
313,21,0.012974
336,21,0.013042
359,21,0.013147
382,21,0.013289
405,21,0.013350
429,21,0.013437
452,21,0.013519
475,21,0.013628
498,21,0.013702
521,21,0.013919
544,21,0.014016
567,21,0.014103
591,21,0.014196
614,21,0.014301
637,21,0.014377
660,21,0.014436
683,21,0.014567
706,21,0.014664
729,21,0.014729
753,21,0.014811
776,21,0.014898
799,21,0.015059
822,21,0.015221
845,21,0.015243
868,21,0.015319
891,21,0.015431
915,21,0.015531
938,21,0.015553
961,21,0.015704
984,21,0.015774
1007,21,0.015857
1030,21,0.016144
1053,21,0.016252
1077,21,0.016322
1100,21,0.016400
1123,21,0.016481
1146,21,0.016550
