# #Data,#Feat,Runtime
128,76,0.015732
148,76,0.016597
175,76,0.017747
201,76,0.018875
228,76,0.020198
255,76,0.021327
282,76,0.022782
309,76,0.024019
335,76,0.025368
362,76,0.026766
389,76,0.028055
416,76,0.029505
443,76,0.030859
469,76,0.032143
496,76,0.033827
523,76,0.035029
550,76,0.036636
577,76,0.038163
603,76,0.039646
630,76,0.041316
657,76,0.042584
684,76,0.044431
711,76,0.045835
738,76,0.047674
764,76,0.049228
791,76,0.050963
818,76,0.052441
845,76,0.054136
871,76,0.055644
898,76,0.057336
925,76,0.058857
952,76,0.061647
979,76,0.062712
1005,76,0.064700
1032,76,0.066183
1059,76,0.067990
1086,76,0.069897
1113,76,0.071313
1139,76,0.073138
1166,76,0.075010
1193,76,0.076996
1220,76,0.078849
1247,76,0.080604
1273,76,0.082784
1300,76,0.083980
1327,76,0.085892
