# #Data,#Feat,Runtime
128,266,0.015044
133,266,0.015200
221,266,0.018737
310,266,0.022388
398,266,0.026438
487,266,0.030370
575,266,0.034444
663,266,0.037622
752,266,0.041717
840,266,0.045993
929,266,0.051403
1017,266,0.055367
1105,266,0.059748
1194,266,0.061966
1282,266,0.066223
1371,266,0.069676
1459,266,0.075230
1547,266,0.078676
1636,266,0.083749
1724,266,0.088271
1813,266,0.092790
1901,266,0.096186
1989,266,0.099283
2078,266,0.104606
2166,266,0.109101
2255,266,0.112760
2343,266,0.116208
2431,266,0.121887
2520,266,0.123962
2608,266,0.130633
2697,266,0.133961
2785,266,0.138612
2873,266,0.141510
2962,266,0.144914
3050,266,0.152983
3139,266,0.154799
3227,266,0.160268
3315,266,0.164323
3404,266,0.169804
3492,266,0.173173
3581,266,0.175284
3669,266,0.180337
3757,266,0.186340
3846,266,0.187897
3934,266,0.193998
4023,266,0.199368
4111,266,0.200350
4199,266,0.206289
4288,266,0.211486
4376,266,0.214547
