# #Data,#Feat,Runtime
128,10,0.012742
141,10,0.012952
155,10,0.013085
168,10,0.013287
181,10,0.013434
195,10,0.013620
208,10,0.013810
222,10,0.014001
235,10,0.014184
248,10,0.014369
262,10,0.014618
275,10,0.014837
289,10,0.015037
302,10,0.015220
315,10,0.015423
329,10,0.015602
342,10,0.015803
356,10,0.016004
369,10,0.016208
382,10,0.016444
396,10,0.016652
409,10,0.016904
423,10,0.017110
436,10,0.017353
449,10,0.017534
463,10,0.017799
476,10,0.018014
490,10,0.018265
503,10,0.018503
516,10,0.018819
530,10,0.019023
543,10,0.019420
557,10,0.019539
570,10,0.019737
583,10,0.019960
597,10,0.020246
610,10,0.020599
624,10,0.020934
637,10,0.020978
650,10,0.021120
664,10,0.021436
