# #Data,#Feat,Runtime
128,3,0.012253
132,3,0.012287
161,3,0.012510
190,3,0.012730
219,3,0.013437
249,3,0.013259
278,3,0.013554
307,3,0.013799
336,3,0.014099
365,3,0.014341
394,3,0.014536
424,3,0.014865
453,3,0.015142
482,3,0.015361
511,3,0.015694
540,3,0.016129
570,3,0.016385
599,3,0.016713
628,3,0.017073
657,3,0.017442
686,3,0.017682
715,3,0.018009
745,3,0.018346
774,3,0.018751
803,3,0.019074
832,3,0.019452
861,3,0.019792
890,3,0.020120
920,3,0.020426
949,3,0.020789
978,3,0.021100
1007,3,0.021314
1036,3,0.021972
1066,3,0.022461
1095,3,0.022638
1124,3,0.022988
1153,3,0.023489
1182,3,0.023855
1211,3,0.024194
1241,3,0.024408
1270,3,0.024820
1299,3,0.025402
1328,3,0.025575
1357,3,0.025910
1387,3,0.026360
1416,3,0.026398
1445,3,0.027013
