# #Data,#Feat,Runtime
128,40,0.013899
168,40,0.015014
235,40,0.016796
302,40,0.018860
369,40,0.021010
436,40,0.023220
503,40,0.025442
570,40,0.028049
637,40,0.030327
704,40,0.032743
771,40,0.035556
838,40,0.037856
905,40,0.040119
972,40,0.043008
1039,40,0.045742
1106,40,0.047941
1173,40,0.051032
1240,40,0.054072
1307,40,0.056326
1374,40,0.058356
1441,40,0.061164
1508,40,0.063948
1575,40,0.067306
1642,40,0.069269
1710,40,0.072386
1777,40,0.075281
1844,40,0.078451
1911,40,0.081064
1978,40,0.083416
2045,40,0.087228
2112,40,0.089266
2179,40,0.091271
2246,40,0.095117
2313,40,0.097601
2380,40,0.101279
2447,40,0.104222
2514,40,0.106209
2581,40,0.109457
2648,40,0.113149
2715,40,0.115461
2782,40,0.118284
2849,40,0.121101
2916,40,0.124423
2983,40,0.126922
3050,40,0.130658
3117,40,0.133678
3184,40,0.135705
3251,40,0.139077
3318,40,0.141484
