# #Data,#Feat,Runtime
128,69,0.012180
133,69,0.012232
148,69,0.012345
164,69,0.012503
179,69,0.012549
195,69,0.012687
210,69,0.012764
226,69,0.012864
241,69,0.012963
257,69,0.013168
272,69,0.013282
288,69,0.013404
304,69,0.013494
319,69,0.013604
335,69,0.013718
350,69,0.013799
366,69,0.013952
381,69,0.013962
397,69,0.014099
412,69,0.014264
428,69,0.014386
443,69,0.014467
459,69,0.014581
474,69,0.014712
490,69,0.014876
506,69,0.014987
521,69,0.015268
537,69,0.015429
552,69,0.015538
568,69,0.015622
583,69,0.015719
599,69,0.015877
614,69,0.015959
630,69,0.016113
645,69,0.016208
661,69,0.016287
676,69,0.016490
692,69,0.016595
708,69,0.016706
723,69,0.016853
739,69,0.016941
754,69,0.017151
770,69,0.017253
