# #Data,#Feat,Runtime
128,38,0.011860
191,38,0.012102
318,38,0.012649
444,38,0.013100
571,38,0.013870
698,38,0.014570
825,38,0.015128
952,38,0.015630
1079,38,0.016427
1205,38,0.017079
1332,38,0.017669
1459,38,0.018326
1586,38,0.018943
1713,38,0.019922
1840,38,0.020674
1967,38,0.021232
2093,38,0.022422
2220,38,0.023352
2347,38,0.024187
2474,38,0.025241
2601,38,0.025972
2728,38,0.026664
2854,38,0.027346
2981,38,0.027935
3108,38,0.028776
3235,38,0.029626
3362,38,0.030284
3489,38,0.031046
3615,38,0.031651
3742,38,0.032677
3869,38,0.033362
3996,38,0.034441
4123,38,0.036658
4250,38,0.037659
4376,38,0.038524
4503,38,0.039514
4630,38,0.040708
4757,38,0.041206
4884,38,0.042125
5011,38,0.043105
5138,38,0.044431
5264,38,0.045220
5391,38,0.045579
5518,38,0.046277
5645,38,0.047409
5772,38,0.048069
5899,38,0.048843
6025,38,0.049677
6152,38,0.050554
6279,38,0.051439
