# #Data,#Feat,Runtime
128,617,0.032008
157,617,0.035639
262,617,0.052997
366,617,0.069854
471,617,0.088191
575,617,0.107689
680,617,0.126890
784,617,0.147131
889,617,0.167998
993,617,0.189494
1098,617,0.211111
1202,617,0.233111
1306,617,0.255799
1411,617,0.276613
1515,617,0.299683
1620,617,0.321914
1724,617,0.345221
1829,617,0.369131
1933,617,0.394160
2038,617,0.416833
2142,617,0.440084
2247,617,0.466063
2351,617,0.485536
2456,617,0.512149
2560,617,0.536230
2665,617,0.561347
2769,617,0.583635
2874,617,0.612158
2978,617,0.633953
3083,617,0.661200
3187,617,0.685784
3292,617,0.708343
3396,617,0.733433
3501,617,0.761846
3605,617,0.788031
3710,617,0.812815
3814,617,0.839528
3918,617,0.864898
4023,617,0.888065
4127,617,0.920580
4232,617,0.944068
4336,617,0.975016
4441,617,0.998492
4545,617,1.026265
4650,617,1.051952
4754,617,1.080244
4859,617,1.106958
4963,617,1.133495
5068,617,1.160490
5172,617,1.188150
