# #Data,#Feat,Runtime
128,19,0.012229
140,19,0.012305
171,19,0.012508
202,19,0.012731
233,19,0.012914
263,19,0.013171
294,19,0.013420
325,19,0.013652
356,19,0.013833
387,19,0.014010
418,19,0.014217
449,19,0.014438
480,19,0.014669
511,19,0.014960
542,19,0.015289
573,19,0.015492
604,19,0.015709
635,19,0.015943
666,19,0.016213
697,19,0.016703
728,19,0.017248
759,19,0.016845
789,19,0.017053
820,19,0.017307
851,19,0.017515
882,19,0.017737
913,19,0.017920
944,19,0.018217
975,19,0.018429
1006,19,0.018619
1037,19,0.019199
1068,19,0.019478
1099,19,0.019779
1130,19,0.020054
1161,19,0.020270
1192,19,0.020515
1223,19,0.020720
1254,19,0.021049
1285,19,0.021375
1315,19,0.021534
1346,19,0.021738
1377,19,0.022087
1408,19,0.022314
1439,19,0.022494
1470,19,0.022750
1501,19,0.022943
1532,19,0.023204
