# #Data,#Feat,Runtime
274,10,0.012883
820,10,0.015300
1366,10,0.017931
1912,10,0.020333
2459,10,0.023235
3005,10,0.025641
3551,10,0.028065
4098,10,0.031460
4644,10,0.034027
5190,10,0.036344
5736,10,0.038917
6283,10,0.041623
6829,10,0.043932
7375,10,0.046510
7922,10,0.049044
8468,10,0.053393
9014,10,0.056461
9560,10,0.058922
10107,10,0.061375
10653,10,0.063891
11199,10,0.066266
11746,10,0.069279
12292,10,0.071909
12838,10,0.073908
13384,10,0.076750
13931,10,0.079627
14477,10,0.082238
15023,10,0.084951
15569,10,0.087624
16116,10,0.090574
16662,10,0.096631
17208,10,0.098861
17755,10,0.101741
18301,10,0.104986
18847,10,0.107255
19393,10,0.109608
19940,10,0.112378
20486,10,0.115332
21032,10,0.118372
21579,10,0.120890
22125,10,0.123677
22671,10,0.126182
23217,10,0.129315
23764,10,0.131760
24310,10,0.134029
24856,10,0.136699
25403,10,0.139696
25949,10,0.142180
26495,10,0.144815
27041,10,0.147332
