# #Data,#Feat,Runtime
128,14,0.012330
201,14,0.013025
334,14,0.014313
468,14,0.015780
601,14,0.017414
735,14,0.019132
868,14,0.020893
1001,14,0.022624
1135,14,0.024683
1268,14,0.026419
1402,14,0.028357
1535,14,0.030242
1669,14,0.032148
1802,14,0.034146
1936,14,0.036333
2069,14,0.038651
2203,14,0.040775
2336,14,0.043384
2470,14,0.045048
2603,14,0.047235
2736,14,0.049314
2870,14,0.052072
3003,14,0.054028
3137,14,0.055408
3270,14,0.058013
3404,14,0.060019
3537,14,0.062185
3671,14,0.064552
3804,14,0.067131
3938,14,0.069065
4071,14,0.071261
4204,14,0.075362
4338,14,0.077691
4471,14,0.080088
4605,14,0.081818
4738,14,0.085403
4872,14,0.088073
5005,14,0.089808
5139,14,0.092996
5272,14,0.094692
5406,14,0.097426
5539,14,0.098776
5673,14,0.101133
5806,14,0.103634
5939,14,0.106834
6073,14,0.108835
6206,14,0.111491
6340,14,0.114885
6473,14,0.116656
6607,14,0.120652
