# #Data,#Feat,Runtime
128,40,0.013548
168,40,0.014426
235,40,0.016075
302,40,0.017804
369,40,0.019481
436,40,0.021356
503,40,0.023429
570,40,0.025498
637,40,0.027395
704,40,0.029523
771,40,0.031918
838,40,0.033607
905,40,0.036012
972,40,0.037779
1039,40,0.040225
1106,40,0.042935
1173,40,0.044763
1240,40,0.047488
1307,40,0.049808
1374,40,0.052047
1441,40,0.053843
1508,40,0.056526
1575,40,0.058845
1642,40,0.061586
1709,40,0.063302
1776,40,0.066440
1843,40,0.068663
1910,40,0.069939
1977,40,0.072932
2044,40,0.075157
2111,40,0.077854
2178,40,0.080294
2245,40,0.082193
2312,40,0.086544
2379,40,0.088595
2446,40,0.090855
2513,40,0.092650
2580,40,0.095230
2647,40,0.098089
2714,40,0.101349
2781,40,0.103474
2848,40,0.105500
2915,40,0.106948
2982,40,0.109285
3049,40,0.113535
3116,40,0.116096
3183,40,0.117522
3250,40,0.120863
3317,40,0.123934
