# #Data,#Feat,Runtime
128,117,0.012364
164,117,0.012444
273,117,0.012960
382,117,0.013470
490,117,0.013958
599,117,0.014606
708,117,0.015094
817,117,0.015592
926,117,0.016139
1035,117,0.016733
1144,117,0.017257
1252,117,0.017809
1361,117,0.018287
1470,117,0.018799
1579,117,0.019311
1688,117,0.019881
1797,117,0.020425
1906,117,0.020949
2014,117,0.021443
2123,117,0.022378
2232,117,0.022972
2341,117,0.023449
2450,117,0.024014
2559,117,0.024533
2668,117,0.024997
2776,117,0.025600
2885,117,0.026105
2994,117,0.026612
3103,117,0.027245
3212,117,0.027786
3321,117,0.028259
3430,117,0.028783
3538,117,0.029316
3647,117,0.029863
3756,117,0.030440
3865,117,0.030966
3974,117,0.031947
4083,117,0.032143
4192,117,0.033469
4300,117,0.034062
4409,117,0.034641
4518,117,0.034955
4627,117,0.035455
4736,117,0.035994
4845,117,0.036544
4954,117,0.037053
5062,117,0.037667
5171,117,0.038363
5280,117,0.038816
5389,117,0.039299
