# #Data,#Feat,Runtime
128,285,0.013634
150,285,0.013980
193,285,0.014623
236,285,0.015330
278,285,0.016007
321,285,0.016744
364,285,0.018457
407,285,0.018188
449,285,0.018899
492,285,0.019621
535,285,0.020485
577,285,0.021185
620,285,0.021874
663,285,0.022719
706,285,0.023434
748,285,0.024187
791,285,0.024923
834,285,0.025676
877,285,0.026448
919,285,0.027254
962,285,0.027905
1005,285,0.028754
1048,285,0.029816
1090,285,0.030520
1133,285,0.031470
1176,285,0.032145
1219,285,0.033048
1261,285,0.033692
1304,285,0.034570
1347,285,0.035424
1390,285,0.036122
1432,285,0.037027
1475,285,0.037710
1518,285,0.038679
1561,285,0.039443
1603,285,0.040073
1646,285,0.040953
1689,285,0.041759
1731,285,0.042271
1774,285,0.043145
1817,285,0.044253
1860,285,0.044868
1902,285,0.045824
1945,285,0.046391
1988,285,0.047559
2031,285,0.048162
2073,285,0.049862
2116,285,0.050209
