# #Data,#Feat,Runtime
128,47,0.014743
148,47,0.015461
175,47,0.016368
201,47,0.017295
228,47,0.018251
255,47,0.019345
282,47,0.020341
309,47,0.021358
335,47,0.022376
362,47,0.023335
389,47,0.024536
416,47,0.025700
443,47,0.026720
469,47,0.027804
496,47,0.028989
523,47,0.030177
550,47,0.031309
577,47,0.032586
603,47,0.033761
630,47,0.034844
657,47,0.035934
684,47,0.037323
711,47,0.038743
738,47,0.039896
764,47,0.041156
791,47,0.042407
818,47,0.043594
845,47,0.044714
871,47,0.046199
898,47,0.047791
925,47,0.049123
952,47,0.050130
979,47,0.051866
1005,47,0.053305
1032,47,0.054659
1059,47,0.055776
1086,47,0.056962
1113,47,0.058615
1139,47,0.060224
1166,47,0.061620
1193,47,0.062773
1220,47,0.064267
1247,47,0.066013
1273,47,0.067144
1300,47,0.068623
1327,47,0.069593
