# #Data,#Feat,Runtime
128,784,0.016785
163,784,0.018391
209,784,0.020413
256,784,0.022552
302,784,0.024810
349,784,0.027141
395,784,0.029300
442,784,0.031613
488,784,0.034107
535,784,0.036276
581,784,0.038630
627,784,0.040989
674,784,0.043517
720,784,0.045865
767,784,0.048736
813,784,0.051088
860,784,0.053582
906,784,0.056150
953,784,0.058768
999,784,0.061204
1045,784,0.064088
1092,784,0.066761
1138,784,0.069543
1185,784,0.072444
1231,784,0.074899
1278,784,0.077945
1324,784,0.080498
1370,784,0.083300
1417,784,0.086178
1463,784,0.089175
1510,784,0.091928
1556,784,0.094632
1603,784,0.097261
1649,784,0.100705
1696,784,0.103667
1742,784,0.105880
1788,784,0.108806
1835,784,0.112168
1881,784,0.114514
1928,784,0.118049
1974,784,0.120718
2021,784,0.123466
2067,784,0.127302
2114,784,0.128798
2160,784,0.131524
2206,784,0.133532
2253,784,0.135899
2299,784,0.137148
