# #Data,#Feat,Runtime
274,10,0.014826
820,10,0.023997
1366,10,0.034004
1912,10,0.044866
2459,10,0.055966
3005,10,0.066964
3551,10,0.078416
4098,10,0.091620
4644,10,0.102943
5190,10,0.115097
5736,10,0.127226
6283,10,0.138759
6829,10,0.151475
7375,10,0.164031
7922,10,0.175349
8468,10,0.191139
9014,10,0.203403
9560,10,0.215981
10107,10,0.228814
10653,10,0.241759
11199,10,0.253782
11746,10,0.267646
12292,10,0.280039
12838,10,0.291124
13384,10,0.306338
13931,10,0.318945
14477,10,0.332720
15023,10,0.344277
15569,10,0.355237
16116,10,0.369295
16662,10,0.387621
17208,10,0.400641
17755,10,0.413335
18301,10,0.427327
18847,10,0.437950
19393,10,0.455557
19940,10,0.467241
20486,10,0.480838
21032,10,0.493473
21579,10,0.505521
22125,10,0.521283
22671,10,0.533333
23217,10,0.547807
23764,10,0.562416
24310,10,0.577055
24856,10,0.587074
25403,10,0.600856
25949,10,0.618302
26495,10,0.628586
27041,10,0.642862
