# #Data,#Feat,Runtime
128,5,0.012107
131,5,0.012151
145,5,0.012211
158,5,0.012275
172,5,0.012369
186,5,0.012416
199,5,0.012492
213,5,0.012565
227,5,0.012628
241,5,0.012659
254,5,0.012737
268,5,0.012871
282,5,0.012928
295,5,0.012973
309,5,0.013006
323,5,0.013088
337,5,0.013142
350,5,0.013204
364,5,0.014070
378,5,0.013301
392,5,0.013345
405,5,0.013385
419,5,0.013478
433,5,0.013548
446,5,0.013602
460,5,0.013645
474,5,0.013707
488,5,0.013762
501,5,0.013858
515,5,0.014029
529,5,0.014070
542,5,0.014116
556,5,0.014182
570,5,0.014239
584,5,0.014237
597,5,0.014313
611,5,0.014384
625,5,0.014436
638,5,0.014469
652,5,0.014503
666,5,0.014586
680,5,0.014627
