# #Data,#Feat,Runtime
128,47,0.012685
148,47,0.013000
175,47,0.013435
201,47,0.013853
228,47,0.014241
255,47,0.014672
282,47,0.015375
309,47,0.015793
335,47,0.016276
362,47,0.016691
389,47,0.017183
416,47,0.017579
443,47,0.018258
469,47,0.018967
496,47,0.019355
523,47,0.020221
550,47,0.021064
577,47,0.021745
603,47,0.021833
630,47,0.022446
657,47,0.022878
684,47,0.023469
711,47,0.024238
738,47,0.024940
764,47,0.025628
791,47,0.026326
818,47,0.026708
845,47,0.027402
871,47,0.028129
898,47,0.028324
925,47,0.029128
952,47,0.029761
979,47,0.030701
1005,47,0.031245
1032,47,0.032116
1059,47,0.032716
1086,47,0.033082
1113,47,0.034078
1139,47,0.034630
1166,47,0.035606
1193,47,0.036630
1220,47,0.038026
1247,47,0.039061
1273,47,0.039731
1300,47,0.040672
1327,47,0.040667
