# #Data,#Feat,Runtime
128,10935,0.042413
135,10935,0.044666
156,10935,0.051090
176,10935,0.056544
197,10935,0.063846
218,10935,0.071325
239,10935,0.078639
259,10935,0.084362
280,10935,0.092577
301,10935,0.099219
321,10935,0.107507
342,10935,0.116723
363,10935,0.122801
383,10935,0.133848
404,10935,0.147363
425,10935,0.156968
446,10935,0.165326
466,10935,0.171581
487,10935,0.182301
508,10935,0.192018
528,10935,0.204008
549,10935,0.214359
570,10935,0.224618
590,10935,0.232384
611,10935,0.240903
632,10935,0.254412
653,10935,0.261564
673,10935,0.270522
694,10935,0.279608
715,10935,0.287444
735,10935,0.294553
756,10935,0.301866
777,10935,0.309052
797,10935,0.326868
818,10935,0.333439
839,10935,0.348754
860,10935,0.359477
880,10935,0.368864
901,10935,0.378622
922,10935,0.395329
942,10935,0.407388
963,10935,0.418870
984,10935,0.425949
1004,10935,0.440894
1025,10935,0.448334
