# #Data,#Feat,Runtime
128,216,0.017092
148,216,0.017955
175,216,0.019313
201,216,0.020581
228,216,0.021896
255,216,0.023679
282,216,0.024638
309,216,0.025899
335,216,0.027182
362,216,0.028554
389,216,0.030063
416,216,0.031511
443,216,0.032989
469,216,0.034223
496,216,0.035611
523,216,0.036991
550,216,0.038458
577,216,0.039903
603,216,0.041201
630,216,0.042576
657,216,0.044069
684,216,0.045808
711,216,0.047127
738,216,0.048162
764,216,0.049910
791,216,0.051110
818,216,0.052782
845,216,0.054226
871,216,0.055755
898,216,0.057168
925,216,0.059158
952,216,0.060451
979,216,0.061738
1005,216,0.063124
1032,216,0.064566
1059,216,0.066204
1086,216,0.067539
1113,216,0.069184
1139,216,0.070782
1166,216,0.072496
1193,216,0.073283
1220,216,0.075582
1247,216,0.076900
1273,216,0.078410
1300,216,0.079616
1327,216,0.081151
