# #Data,#Feat,Runtime
128,10,0.012766
141,10,0.012918
155,10,0.013113
168,10,0.013272
181,10,0.013426
195,10,0.013610
208,10,0.013799
222,10,0.013938
235,10,0.014108
248,10,0.014296
262,10,0.014593
275,10,0.014738
289,10,0.014931
302,10,0.015163
315,10,0.015330
329,10,0.015481
342,10,0.015795
356,10,0.016036
369,10,0.016219
382,10,0.016424
396,10,0.016653
409,10,0.016874
423,10,0.017095
436,10,0.017317
449,10,0.017475
463,10,0.017735
476,10,0.018402
490,10,0.018912
503,10,0.018517
516,10,0.018839
530,10,0.019071
543,10,0.019301
557,10,0.019650
570,10,0.019778
583,10,0.019985
597,10,0.020210
610,10,0.020490
624,10,0.020698
637,10,0.021007
650,10,0.021270
664,10,0.021479
