# #Data,#Feat,Runtime
335,57775,0.050658
1005,57775,0.133221
1675,57775,0.232385
2345,57775,0.347361
3015,57775,0.480470
3685,57775,0.630600
4355,57775,0.764481
5025,57775,0.933345
5695,57775,1.092682
6365,57775,1.266024
7035,57775,1.464319
7705,57775,1.666002
8375,57775,1.807615
9045,57775,2.064456
9715,57775,2.283179
10385,57775,2.491666
11055,57775,2.722531
11725,57775,2.905853
12395,57775,3.108950
13065,57775,3.389919
13735,57775,3.559289
14405,57775,3.833558
15075,57775,4.135732
15745,57775,4.364915
16415,57775,4.595812
17085,57775,4.991839
17755,57775,5.109266
18425,57775,5.506071
19095,57775,5.679904
19765,57775,5.985021
20435,57775,6.300724
21105,57775,6.588529
21775,57775,6.954428
22445,57775,7.231617
23115,57775,7.506204
23785,57775,7.766522
24455,57775,8.104191
25125,57775,8.293590
25795,57775,8.726300
26465,57775,9.030890
27135,57775,9.449633
27805,57775,9.603922
28475,57775,10.017642
29145,57775,10.240896
29815,57775,10.548650
30485,57775,10.840714
31155,57775,11.098019
31825,57775,11.267305
32495,57775,11.100266
33165,57775,9.830244
