# #Data,#Feat,Runtime
128,10,0.013010
383,10,0.017448
638,10,0.022849
893,10,0.028854
1147,10,0.034884
1402,10,0.041791
1657,10,0.048680
1912,10,0.056244
2167,10,0.063789
2422,10,0.071324
2677,10,0.079601
2931,10,0.087261
3186,10,0.094834
3441,10,0.102843
3696,10,0.112613
3951,10,0.120250
4206,10,0.128356
4461,10,0.136689
4715,10,0.145507
4970,10,0.155700
5225,10,0.162666
5480,10,0.172465
5735,10,0.181401
5990,10,0.191190
6245,10,0.201060
6499,10,0.210959
6754,10,0.219403
7009,10,0.229162
7264,10,0.238796
7519,10,0.247089
7774,10,0.260383
8029,10,0.265882
8283,10,0.280238
8538,10,0.288843
8793,10,0.299083
9048,10,0.310319
9303,10,0.320687
9558,10,0.330145
9813,10,0.340798
10067,10,0.347000
10322,10,0.358803
10577,10,0.370790
10832,10,0.382762
11087,10,0.392332
11342,10,0.400687
11597,10,0.412813
11851,10,0.425717
12106,10,0.434853
12361,10,0.449292
12616,10,0.461025
