# #Data,#Feat,Runtime
128,16,0.013278
221,16,0.014593
369,16,0.016761
516,16,0.018954
663,16,0.020933
811,16,0.023230
958,16,0.025798
1105,16,0.027248
1252,16,0.029319
1400,16,0.031281
1547,16,0.033323
1694,16,0.035411
1841,16,0.037450
1989,16,0.039436
2136,16,0.041754
2283,16,0.043769
2431,16,0.045686
2578,16,0.047751
2725,16,0.049861
2872,16,0.051719
3020,16,0.053714
3167,16,0.055534
3314,16,0.057610
3462,16,0.059633
3609,16,0.061707
3756,16,0.063407
3903,16,0.065595
4051,16,0.067554
4198,16,0.070302
4345,16,0.072757
4493,16,0.074869
4640,16,0.076544
4787,16,0.078688
4934,16,0.080679
5082,16,0.082499
5229,16,0.084497
5376,16,0.086584
5523,16,0.088379
5671,16,0.090446
5818,16,0.092888
5965,16,0.094731
6113,16,0.096844
6260,16,0.099344
6407,16,0.100841
6554,16,0.102711
6702,16,0.104923
6849,16,0.106832
6996,16,0.109523
7144,16,0.111307
7291,16,0.113739
