# #Data,#Feat,Runtime
128,72,0.012585
150,72,0.012747
193,72,0.013034
236,72,0.013431
279,72,0.014068
322,72,0.013857
364,72,0.014150
407,72,0.014337
450,72,0.014615
493,72,0.014885
536,72,0.015315
579,72,0.015523
621,72,0.015819
664,72,0.016097
707,72,0.016332
750,72,0.016516
793,72,0.016882
835,72,0.017148
878,72,0.017325
921,72,0.017619
964,72,0.017948
1007,72,0.018182
1050,72,0.018591
1092,72,0.018829
1135,72,0.019118
1178,72,0.019276
1221,72,0.019613
1264,72,0.019783
1307,72,0.020163
1349,72,0.020387
1392,72,0.020536
1435,72,0.020784
1478,72,0.021106
1521,72,0.021538
1563,72,0.021726
1606,72,0.022028
1649,72,0.022022
1692,72,0.022485
1735,72,0.022710
1778,72,0.023600
1820,72,0.023294
1863,72,0.023432
1906,72,0.023649
1949,72,0.024024
1992,72,0.024220
2034,72,0.024432
2077,72,0.025170
2120,72,0.025376
