# #Data,#Feat,Runtime
128,10,0.012621
141,10,0.012823
155,10,0.013025
168,10,0.013182
181,10,0.013374
195,10,0.013519
208,10,0.013679
222,10,0.013864
235,10,0.014038
248,10,0.014192
262,10,0.014475
275,10,0.014704
289,10,0.014852
302,10,0.014982
315,10,0.015172
329,10,0.015314
342,10,0.015537
356,10,0.015751
369,10,0.015929
382,10,0.016168
396,10,0.016295
409,10,0.016484
423,10,0.016828
436,10,0.017016
449,10,0.017157
463,10,0.017413
476,10,0.017647
490,10,0.017803
503,10,0.018080
516,10,0.018471
530,10,0.018774
543,10,0.018960
557,10,0.019211
570,10,0.019423
583,10,0.019562
597,10,0.019759
610,10,0.020085
624,10,0.020188
637,10,0.020482
650,10,0.020557
664,10,0.020927
