# #Data,#Feat,Runtime
128,50,0.014272
141,50,0.014564
155,50,0.015001
168,50,0.015373
181,50,0.015781
195,50,0.016254
208,50,0.016748
222,50,0.017079
235,50,0.017435
248,50,0.017951
262,50,0.018504
275,50,0.018985
289,50,0.019497
302,50,0.019933
315,50,0.020443
329,50,0.020952
342,50,0.021523
356,50,0.022118
369,50,0.022599
382,50,0.023248
396,50,0.023748
409,50,0.024362
423,50,0.024819
436,50,0.025347
449,50,0.025937
463,50,0.026388
476,50,0.027266
490,50,0.027637
503,50,0.028151
516,50,0.028641
530,50,0.029251
543,50,0.029529
557,50,0.030238
570,50,0.031175
583,50,0.031520
597,50,0.032137
610,50,0.032634
624,50,0.033666
637,50,0.033983
650,50,0.034472
664,50,0.035340
