# #Data,#Feat,Runtime
128,10935,0.057872
135,10935,0.062224
156,10935,0.072039
176,10935,0.084270
197,10935,0.097300
218,10935,0.112400
239,10935,0.130285
259,10935,0.143313
280,10935,0.160111
301,10935,0.177228
321,10935,0.196858
342,10935,0.211322
363,10935,0.233509
383,10935,0.254110
404,10935,0.274581
425,10935,0.301341
446,10935,0.319192
466,10935,0.336927
487,10935,0.360837
508,10935,0.397804
528,10935,0.410473
549,10935,0.432369
570,10935,0.451795
590,10935,0.471020
611,10935,0.503555
632,10935,0.520408
653,10935,0.539779
673,10935,0.555547
694,10935,0.598705
715,10935,0.618563
735,10935,0.643539
756,10935,0.678848
777,10935,0.713309
797,10935,0.743796
818,10935,0.756871
839,10935,0.785615
860,10935,0.807154
880,10935,0.837034
901,10935,0.869886
922,10935,0.895815
942,10935,0.933731
963,10935,0.953918
984,10935,0.980658
1004,10935,1.023439
1025,10935,1.076219
