# #Data,#Feat,Runtime
335,57616,0.031994
1005,57616,0.071085
1675,57616,0.117966
2345,57616,0.169085
3015,57616,0.228819
3685,57616,0.301623
4355,57616,0.376729
5025,57616,0.463697
5695,57616,0.552573
6365,57616,0.641486
7035,57616,0.742391
7705,57616,0.865429
8375,57616,0.975168
9045,57616,1.108693
9715,57616,1.216081
10385,57616,1.354559
11055,57616,1.490361
11725,57616,1.638253
12395,57616,1.754089
13065,57616,1.956290
13735,57616,2.146412
14405,57616,2.276218
15075,57616,2.472360
15745,57616,2.556502
16415,57616,2.768162
17085,57616,2.915156
17755,57616,3.169947
18425,57616,3.329008
19095,57616,3.511029
19765,57616,3.654744
20435,57616,3.833133
21105,57616,4.051450
21775,57616,4.312414
22445,57616,4.592264
23115,57616,4.671919
23785,57616,4.879982
24455,57616,5.103990
25125,57616,5.412470
25795,57616,5.472780
26465,57616,5.822423
27135,57616,6.010960
27805,57616,6.350012
28475,57616,6.362853
29145,57616,6.669941
29815,57616,6.960105
30485,57616,7.121885
31155,57616,7.363270
31825,57616,7.509140
32495,57616,7.343753
33165,57616,6.218230
