# #Data,#Feat,Runtime
128,10,0.012728
141,10,0.012939
155,10,0.013128
168,10,0.013283
181,10,0.013467
195,10,0.013620
208,10,0.013844
222,10,0.014023
235,10,0.014283
248,10,0.014431
262,10,0.014684
275,10,0.014831
289,10,0.015108
302,10,0.015318
315,10,0.015504
329,10,0.015735
342,10,0.015972
356,10,0.016176
369,10,0.016328
382,10,0.016506
396,10,0.016767
409,10,0.016983
423,10,0.017188
436,10,0.017392
449,10,0.017598
463,10,0.017936
476,10,0.018022
490,10,0.018357
503,10,0.018525
516,10,0.018858
530,10,0.019114
543,10,0.019377
557,10,0.019543
570,10,0.019749
583,10,0.020027
597,10,0.020325
610,10,0.020536
624,10,0.020859
637,10,0.021068
650,10,0.021312
664,10,0.021524
