# #Data,#Feat,Runtime
128,64,0.013654
189,64,0.014611
264,64,0.015800
339,64,0.016927
415,64,0.018100
490,64,0.019245
565,64,0.020553
641,64,0.021751
716,64,0.022913
791,64,0.024055
866,64,0.025208
942,64,0.026435
1017,64,0.027540
1092,64,0.028902
1168,64,0.030055
1243,64,0.031381
1318,64,0.032571
1394,64,0.033652
1469,64,0.034957
1544,64,0.036259
1619,64,0.037378
1695,64,0.038663
1770,64,0.039809
1845,64,0.040956
1921,64,0.042204
1996,64,0.043491
2071,64,0.044824
2147,64,0.046114
2222,64,0.046952
2297,64,0.048582
2372,64,0.049775
2448,64,0.051239
2523,64,0.052626
2598,64,0.053688
2674,64,0.054557
2749,64,0.055976
2824,64,0.057096
2900,64,0.058477
2975,64,0.059476
3050,64,0.060933
3125,64,0.062182
3201,64,0.063451
3276,64,0.064699
3351,64,0.065845
3427,64,0.066652
3502,64,0.068072
3577,64,0.069467
3653,64,0.070753
3728,64,0.071430
