# #Data,#Feat,Runtime
128,10935,0.061458
135,10935,0.065190
156,10935,0.077117
176,10935,0.089974
197,10935,0.102513
218,10935,0.117927
239,10935,0.129214
259,10935,0.144300
280,10935,0.165983
301,10935,0.183864
321,10935,0.198331
342,10935,0.217198
363,10935,0.232299
383,10935,0.260925
404,10935,0.280537
425,10935,0.298847
446,10935,0.319808
466,10935,0.334675
487,10935,0.356268
508,10935,0.383245
528,10935,0.408856
549,10935,0.432610
570,10935,0.465022
590,10935,0.479260
611,10935,0.500640
632,10935,0.534766
653,10935,0.555206
673,10935,0.568731
694,10935,0.603961
715,10935,0.630188
735,10935,0.650766
756,10935,0.669802
777,10935,0.685723
797,10935,0.720836
818,10935,0.756597
839,10935,0.794784
860,10935,0.826359
880,10935,0.837889
901,10935,0.853107
922,10935,0.918077
942,10935,0.943525
963,10935,0.955070
984,10935,0.997358
1004,10935,1.027741
1025,10935,1.021305
