# #Data,#Feat,Runtime
128,50,0.014170
141,50,0.014581
155,50,0.014996
168,50,0.015329
181,50,0.015783
195,50,0.016225
208,50,0.016640
222,50,0.017184
235,50,0.017593
248,50,0.018046
262,50,0.018559
275,50,0.019009
289,50,0.019511
302,50,0.019874
315,50,0.020433
329,50,0.020953
342,50,0.021386
356,50,0.022152
369,50,0.022710
382,50,0.023050
396,50,0.023464
409,50,0.024006
423,50,0.024898
436,50,0.025137
449,50,0.025613
463,50,0.026156
476,50,0.026671
490,50,0.027337
503,50,0.027870
516,50,0.029165
530,50,0.029973
543,50,0.029893
557,50,0.030479
570,50,0.031157
583,50,0.031623
597,50,0.032168
610,50,0.033130
624,50,0.033375
637,50,0.033998
650,50,0.034779
664,50,0.035648
