# #Data,#Feat,Runtime
740,93,0.024553
2219,93,0.054398
3699,93,0.085200
5178,93,0.117314
6657,93,0.149494
8136,93,0.182904
9616,93,0.218108
11095,93,0.251913
12574,93,0.286710
14053,93,0.322725
15533,93,0.357972
17012,93,0.394482
18491,93,0.428845
19970,93,0.468947
21449,93,0.505977
22929,93,0.545348
24408,93,0.578051
25887,93,0.616729
27366,93,0.661004
28846,93,0.702648
30325,93,0.737344
31804,93,0.784135
33283,93,0.849237
34763,93,0.896663
36242,93,0.928094
37721,93,0.963484
39200,93,1.019779
40680,93,1.056337
42159,93,1.101665
43638,93,1.143631
45117,93,1.194343
46597,93,1.246847
48076,93,1.300647
49555,93,1.341472
51034,93,1.366779
52514,93,1.430330
53993,93,1.466934
55472,93,1.513936
56951,93,1.570483
58430,93,1.587445
59910,93,1.682545
61389,93,1.685111
62868,93,1.757738
64347,93,1.793574
65827,93,1.828844
67306,93,1.877341
68785,93,1.902924
70264,93,1.931014
71744,93,1.990153
73223,93,1.975552
