# #Data,#Feat,Runtime
274,14,0.013244
820,14,0.017511
1366,14,0.022019
1912,14,0.026874
2459,14,0.032519
3005,14,0.037106
3551,14,0.042012
4098,14,0.048117
4644,14,0.053805
5190,14,0.058507
5736,14,0.064579
6283,14,0.071384
6829,14,0.075516
7375,14,0.081831
7922,14,0.088180
8468,14,0.094714
9014,14,0.100560
9560,14,0.108372
10107,14,0.113046
10653,14,0.120492
11199,14,0.125700
11746,14,0.132409
12292,14,0.137768
12838,14,0.142594
13384,14,0.149841
13931,14,0.156567
14477,14,0.164905
15023,14,0.169092
15569,14,0.176543
16116,14,0.181232
16662,14,0.192043
17208,14,0.196413
17755,14,0.202800
18301,14,0.210665
18847,14,0.218234
19393,14,0.226661
19940,14,0.230000
20486,14,0.236991
21032,14,0.246621
21579,14,0.252752
22125,14,0.260122
22671,14,0.265371
23217,14,0.267019
23764,14,0.278005
24310,14,0.289395
24856,14,0.292965
25403,14,0.296845
25949,14,0.303115
26495,14,0.308003
27041,14,0.314256
