# #Data,#Feat,Runtime
128,6,0.012171
192,6,0.012595
319,6,0.013536
447,6,0.014434
574,6,0.015420
702,6,0.016419
829,6,0.017328
957,6,0.018313
1084,6,0.019453
1212,6,0.020437
1339,6,0.021482
1467,6,0.022430
1594,6,0.023555
1722,6,0.024568
1850,6,0.025632
1977,6,0.026437
2105,6,0.027931
2232,6,0.029000
2360,6,0.029832
2487,6,0.031079
2615,6,0.032084
2742,6,0.033226
2870,6,0.034016
2997,6,0.035296
3125,6,0.036145
3252,6,0.037300
3380,6,0.038465
3507,6,0.039346
3635,6,0.040504
3762,6,0.042257
3890,6,0.042767
4017,6,0.043699
4145,6,0.045715
4272,6,0.046632
4400,6,0.047829
4527,6,0.048848
4655,6,0.050142
4782,6,0.050972
4910,6,0.052278
5038,6,0.053330
5165,6,0.054302
5293,6,0.055780
5420,6,0.056585
5548,6,0.057877
5675,6,0.058893
5803,6,0.059907
5930,6,0.061107
6058,6,0.061751
6185,6,0.063124
6313,6,0.064330
