# #Data,#Feat,Runtime
128,6,0.012431
148,6,0.012615
175,6,0.012854
201,6,0.013045
228,6,0.013275
255,6,0.013517
282,6,0.014207
309,6,0.014089
335,6,0.014316
362,6,0.014589
389,6,0.014851
416,6,0.015110
443,6,0.015376
469,6,0.015592
496,6,0.015829
523,6,0.016205
550,6,0.016521
577,6,0.016848
603,6,0.017102
630,6,0.017347
657,6,0.017670
684,6,0.017988
711,6,0.018291
738,6,0.018526
764,6,0.018852
791,6,0.019125
818,6,0.019445
845,6,0.019784
871,6,0.019914
898,6,0.020260
925,6,0.020620
952,6,0.020867
979,6,0.021234
1005,6,0.021466
1032,6,0.022083
1059,6,0.022377
1086,6,0.022703
1113,6,0.022957
1139,6,0.023301
1166,6,0.023582
1193,6,0.023879
1220,6,0.024241
1247,6,0.024673
1273,6,0.024956
1300,6,0.025226
1327,6,0.025478
