# #Data,#Feat,Runtime
128,53,0.012239
177,53,0.012524
228,53,0.012765
278,53,0.013103
329,53,0.013418
380,53,0.013663
430,53,0.013840
481,53,0.014137
531,53,0.014557
582,53,0.014910
632,53,0.015065
683,53,0.015292
733,53,0.016090
784,53,0.015667
834,53,0.015889
885,53,0.016291
935,53,0.016483
986,53,0.016809
1037,53,0.017138
1087,53,0.017565
1138,53,0.017626
1188,53,0.017912
1239,53,0.018246
1289,53,0.018640
1340,53,0.018933
1390,53,0.019271
1441,53,0.019474
1491,53,0.019703
1542,53,0.020135
1593,53,0.020506
1643,53,0.020710
1694,53,0.020488
1744,53,0.020857
1795,53,0.020991
1845,53,0.021100
1896,53,0.021747
1946,53,0.021929
1997,53,0.022207
2047,53,0.022320
2098,53,0.022392
2148,53,0.023092
2199,53,0.023705
2250,53,0.023890
2300,53,0.024143
2351,53,0.024630
2401,53,0.024738
2452,53,0.024875
2502,53,0.025010
