# #Data,#Feat,Runtime
128,76,0.012930
148,76,0.013358
175,76,0.013830
201,76,0.014366
228,76,0.014830
255,76,0.015274
282,76,0.015963
309,76,0.016361
335,76,0.016805
362,76,0.017603
389,76,0.018030
416,76,0.018519
443,76,0.019183
469,76,0.019915
496,76,0.020322
523,76,0.020998
550,76,0.021794
577,76,0.022612
603,76,0.023352
630,76,0.023665
657,76,0.024333
684,76,0.025077
711,76,0.025483
738,76,0.026496
764,76,0.027273
791,76,0.027833
818,76,0.028619
845,76,0.029387
871,76,0.029887
898,76,0.031048
925,76,0.031795
952,76,0.032508
979,76,0.033017
1005,76,0.033697
1032,76,0.034815
1059,76,0.035037
1086,76,0.035973
1113,76,0.037008
1139,76,0.038192
1166,76,0.039285
1193,76,0.040412
1220,76,0.041167
1247,76,0.041548
1273,76,0.042224
1300,76,0.043653
1327,76,0.044174
