# #Data,#Feat,Runtime
128,21,0.012863
219,21,0.014082
365,21,0.016144
511,21,0.018310
657,21,0.020810
803,21,0.023068
948,21,0.025439
1094,21,0.027839
1240,21,0.030310
1386,21,0.033006
1532,21,0.036139
1678,21,0.037946
1823,21,0.040299
1969,21,0.043149
2115,21,0.045921
2261,21,0.048940
2407,21,0.051262
2553,21,0.054371
2699,21,0.057054
2844,21,0.059795
2990,21,0.062391
3136,21,0.065596
3282,21,0.068111
3428,21,0.070960
3574,21,0.073686
3719,21,0.077109
3865,21,0.079968
4011,21,0.082817
4157,21,0.086547
4303,21,0.089062
4449,21,0.091474
4594,21,0.094794
4740,21,0.097737
4886,21,0.101121
5032,21,0.102897
5178,21,0.106603
5324,21,0.109847
5469,21,0.111635
5615,21,0.115372
5761,21,0.117992
5907,21,0.121048
6053,21,0.124760
6199,21,0.127464
6345,21,0.129791
6490,21,0.132898
6636,21,0.136503
6782,21,0.139483
6928,21,0.141936
7074,21,0.144971
7220,21,0.147980
