# #Data,#Feat,Runtime
128,10935,0.054867
135,10935,0.059124
156,10935,0.072093
176,10935,0.082439
197,10935,0.093303
218,10935,0.111673
239,10935,0.128951
259,10935,0.140344
280,10935,0.161800
301,10935,0.183627
321,10935,0.204638
342,10935,0.218154
363,10935,0.236213
383,10935,0.257167
404,10935,0.287302
425,10935,0.310047
446,10935,0.337081
466,10935,0.353779
487,10935,0.374854
508,10935,0.395948
528,10935,0.409119
549,10935,0.444890
570,10935,0.471143
590,10935,0.479866
611,10935,0.499244
632,10935,0.519860
653,10935,0.539005
673,10935,0.572963
694,10935,0.592318
715,10935,0.618589
735,10935,0.622910
756,10935,0.637869
777,10935,0.650997
797,10935,0.691640
818,10935,0.710439
839,10935,0.750923
860,10935,0.770993
880,10935,0.792667
901,10935,0.814094
922,10935,0.848602
942,10935,0.879437
963,10935,0.898875
984,10935,0.937261
1004,10935,0.952793
1025,10935,0.982222
