# #Data,#Feat,Runtime
128,64,0.015655
148,64,0.016529
175,64,0.017697
201,64,0.018713
228,64,0.020034
255,64,0.021212
282,64,0.022411
309,64,0.023613
335,64,0.024889
362,64,0.026144
389,64,0.027413
416,64,0.028780
443,64,0.030063
469,64,0.031476
496,64,0.032860
523,64,0.034325
550,64,0.035804
577,64,0.037149
603,64,0.038613
630,64,0.040064
657,64,0.041433
684,64,0.043029
711,64,0.044476
738,64,0.045902
764,64,0.047026
791,64,0.048877
818,64,0.050615
845,64,0.051892
871,64,0.053325
898,64,0.054973
925,64,0.056922
952,64,0.058307
979,64,0.059849
1005,64,0.061648
1032,64,0.063220
1059,64,0.064927
1086,64,0.066383
1113,64,0.068294
1139,64,0.069838
1166,64,0.071587
1193,64,0.073301
1220,64,0.074743
1247,64,0.076724
1273,64,0.078224
1300,64,0.079843
1327,64,0.081883
