# #Data,#Feat,Runtime
128,64,0.013590
148,64,0.014248
175,64,0.014770
201,64,0.015538
228,64,0.016203
255,64,0.017062
282,64,0.017713
309,64,0.018431
335,64,0.019115
362,64,0.019805
389,64,0.020720
416,64,0.021125
443,64,0.022097
469,64,0.022467
496,64,0.023768
523,64,0.024292
550,64,0.024990
577,64,0.025796
603,64,0.026787
630,64,0.027827
657,64,0.028630
684,64,0.029531
711,64,0.030911
738,64,0.031675
764,64,0.032451
791,64,0.033422
818,64,0.034268
845,64,0.034822
871,64,0.036207
898,64,0.036435
925,64,0.037552
952,64,0.038675
979,64,0.039223
1005,64,0.041600
1032,64,0.041725
1059,64,0.042879
1086,64,0.043941
1113,64,0.045028
1139,64,0.045434
1166,64,0.047242
1193,64,0.048779
1220,64,0.049581
1247,64,0.050426
1273,64,0.052113
1300,64,0.052942
1327,64,0.054558
