# #Data,#Feat,Runtime
128,2,0.012343
131,2,0.012385
145,2,0.012474
159,2,0.012550
172,2,0.012637
186,2,0.012708
200,2,0.012782
213,2,0.012880
227,2,0.012943
241,2,0.013008
255,2,0.013114
268,2,0.013269
282,2,0.013328
296,2,0.013433
310,2,0.013489
323,2,0.013555
337,2,0.013620
351,2,0.013687
365,2,0.013772
378,2,0.013825
392,2,0.014110
406,2,0.013991
420,2,0.014065
433,2,0.014104
447,2,0.014170
461,2,0.014243
475,2,0.014345
488,2,0.014420
502,2,0.014516
516,2,0.014713
529,2,0.014746
543,2,0.014822
557,2,0.014906
571,2,0.015000
584,2,0.015027
598,2,0.015109
612,2,0.015182
626,2,0.015239
639,2,0.015305
653,2,0.015370
667,2,0.015431
681,2,0.015505
