# #Data,#Feat,Runtime
128,10,0.012443
184,10,0.013040
257,10,0.013844
330,10,0.015027
404,10,0.016179
477,10,0.017033
550,10,0.018570
624,10,0.019752
697,10,0.020842
770,10,0.021858
844,10,0.022831
917,10,0.023913
990,10,0.025543
1064,10,0.026704
1137,10,0.027875
1210,10,0.029689
1284,10,0.031070
1357,10,0.032615
1430,10,0.033734
1504,10,0.035139
1577,10,0.036438
1650,10,0.038005
1724,10,0.039196
1797,10,0.040711
1870,10,0.042273
1943,10,0.043611
2017,10,0.044691
2090,10,0.046469
2163,10,0.047996
2237,10,0.049344
2310,10,0.050705
2383,10,0.051673
2457,10,0.053885
2530,10,0.054506
2603,10,0.057085
2677,10,0.057653
2750,10,0.059135
2823,10,0.061055
2897,10,0.062243
2970,10,0.064692
3043,10,0.066551
3117,10,0.067998
3190,10,0.069677
3263,10,0.069669
3337,10,0.070540
3410,10,0.072250
3483,10,0.073655
3557,10,0.076272
3630,10,0.078092
