# #Data,#Feat,Runtime
128,253,0.012938
151,253,0.013220
251,253,0.014288
351,253,0.015414
452,253,0.016569
552,253,0.017842
652,253,0.019057
753,253,0.020144
853,253,0.021365
953,253,0.022653
1053,253,0.024370
1154,253,0.025670
1254,253,0.027059
1354,253,0.028464
1455,253,0.029533
1555,253,0.030924
1655,253,0.032315
1755,253,0.033708
1856,253,0.035137
1956,253,0.036456
2056,253,0.038478
2157,253,0.039919
2257,253,0.041453
2357,253,0.043110
2457,253,0.044719
2558,253,0.046072
2658,253,0.047518
2758,253,0.049098
2858,253,0.050631
2959,253,0.052181
3059,253,0.054151
3159,253,0.055435
3260,253,0.056486
3360,253,0.058181
3460,253,0.059996
3560,253,0.061829
3661,253,0.063469
3761,253,0.065233
3861,253,0.066832
3962,253,0.068795
4062,253,0.069952
4162,253,0.072234
4262,253,0.073353
4363,253,0.075336
4463,253,0.077425
4563,253,0.078630
4664,253,0.080136
4764,253,0.082200
4864,253,0.083563
4964,253,0.084374
