# #Data,#Feat,Runtime
128,64,0.012314
189,64,0.012780
264,64,0.013414
339,64,0.013951
415,64,0.014539
490,64,0.015205
565,64,0.015932
641,64,0.016571
716,64,0.017128
791,64,0.017766
866,64,0.018380
942,64,0.019094
1017,64,0.019651
1092,64,0.020522
1168,64,0.021337
1243,64,0.021958
1318,64,0.022589
1394,64,0.023310
1469,64,0.023992
1544,64,0.024600
1619,64,0.026115
1695,64,0.025789
1770,64,0.026637
1845,64,0.027053
1921,64,0.027880
1996,64,0.028616
2071,64,0.029744
2147,64,0.030320
2222,64,0.031171
2297,64,0.031799
2372,64,0.032420
2448,64,0.033234
2523,64,0.033816
2598,64,0.034516
2674,64,0.035459
2749,64,0.036019
2824,64,0.036738
2900,64,0.037155
2975,64,0.037923
3050,64,0.038865
3125,64,0.039811
3201,64,0.040288
3276,64,0.041041
3351,64,0.041819
3427,64,0.042716
3502,64,0.042801
3577,64,0.044065
3653,64,0.044356
3728,64,0.045243
