# #Data,#Feat,Runtime
128,21,0.012515
156,21,0.012828
184,21,0.013054
212,21,0.013274
241,21,0.013549
269,21,0.013899
297,21,0.014157
325,21,0.014483
354,21,0.014818
382,21,0.015167
410,21,0.015404
439,21,0.015729
467,21,0.015968
495,21,0.016299
523,21,0.016813
552,21,0.017111
580,21,0.017537
608,21,0.017835
636,21,0.018170
665,21,0.018498
693,21,0.018786
721,21,0.019203
749,21,0.019610
778,21,0.019963
806,21,0.020209
834,21,0.020582
862,21,0.020917
891,21,0.021298
919,21,0.021530
947,21,0.021976
975,21,0.022157
1004,21,0.022505
1032,21,0.023160
1060,21,0.023479
1089,21,0.023916
1117,21,0.024199
1145,21,0.024723
1173,21,0.025002
1202,21,0.025415
1230,21,0.025684
1258,21,0.026118
1286,21,0.026522
1315,21,0.026830
1343,21,0.027120
1371,21,0.027342
1399,21,0.027846
