# #Data,#Feat,Runtime
335,57884,0.054890
1005,57884,0.140309
1675,57884,0.242461
2345,57884,0.374800
3015,57884,0.512752
3685,57884,0.659097
4355,57884,0.817385
5025,57884,0.994743
5695,57884,1.168295
6365,57884,1.335129
7035,57884,1.548160
7705,57884,1.765887
8375,57884,2.017293
9045,57884,2.237935
9715,57884,2.473308
10385,57884,2.710870
11055,57884,2.934839
11725,57884,3.254293
12395,57884,3.518982
13065,57884,3.772493
13735,57884,4.098792
14405,57884,4.319047
15075,57884,4.677981
15745,57884,4.906213
16415,57884,5.228161
17085,57884,5.517580
17755,57884,5.916390
18425,57884,6.193678
19095,57884,6.507547
19765,57884,6.845799
20435,57884,7.259307
21105,57884,7.529088
21775,57884,7.924684
22445,57884,8.249553
23115,57884,8.540195
23785,57884,9.108191
24455,57884,9.272169
25125,57884,9.823441
25795,57884,10.111052
26465,57884,10.427034
27135,57884,10.764852
27805,57884,11.190433
28475,57884,11.529042
29145,57884,11.994340
29815,57884,12.154590
30485,57884,12.558165
31155,57884,13.028237
31825,57884,13.079930
32495,57884,13.062018
33165,57884,11.825852
