# #Data,#Feat,Runtime
128,10935,0.057573
135,10935,0.061473
156,10935,0.071366
176,10935,0.082416
197,10935,0.094204
218,10935,0.106709
239,10935,0.119742
259,10935,0.130113
280,10935,0.145902
301,10935,0.162556
321,10935,0.176823
342,10935,0.194380
363,10935,0.208794
383,10935,0.230290
404,10935,0.252023
425,10935,0.270642
446,10935,0.286817
466,10935,0.306706
487,10935,0.332536
508,10935,0.351077
528,10935,0.363101
549,10935,0.382483
570,10935,0.402770
590,10935,0.418574
611,10935,0.432498
632,10935,0.448460
653,10935,0.485599
673,10935,0.500882
694,10935,0.531351
715,10935,0.554955
735,10935,0.576326
756,10935,0.602266
777,10935,0.622013
797,10935,0.651820
818,10935,0.674478
839,10935,0.702115
860,10935,0.722464
880,10935,0.744129
901,10935,0.775689
922,10935,0.803165
942,10935,0.825436
963,10935,0.844408
984,10935,0.881284
1004,10935,0.900324
1025,10935,0.920164
