# #Data,#Feat,Runtime
128,10935,0.056119
135,10935,0.060741
156,10935,0.070742
176,10935,0.081076
197,10935,0.092039
218,10935,0.102363
239,10935,0.114381
259,10935,0.128452
280,10935,0.141571
301,10935,0.158702
321,10935,0.176714
342,10935,0.190473
363,10935,0.206058
383,10935,0.223984
404,10935,0.243239
425,10935,0.259501
446,10935,0.274278
466,10935,0.286957
487,10935,0.311597
508,10935,0.333932
528,10935,0.360644
549,10935,0.378346
570,10935,0.399797
590,10935,0.423823
611,10935,0.443073
632,10935,0.460662
653,10935,0.478319
673,10935,0.505113
694,10935,0.526048
715,10935,0.546572
735,10935,0.572518
756,10935,0.599903
777,10935,0.621254
797,10935,0.645606
818,10935,0.673409
839,10935,0.698807
860,10935,0.721682
880,10935,0.743865
901,10935,0.768392
922,10935,0.794982
942,10935,0.824432
963,10935,0.854796
984,10935,0.877313
1004,10935,0.903696
1025,10935,0.936322
