# #Data,#Feat,Runtime
128,8,0.012463
165,8,0.012924
275,8,0.014263
385,8,0.015614
494,8,0.016953
604,8,0.018599
714,8,0.020166
824,8,0.021792
933,8,0.023451
1043,8,0.025385
1153,8,0.027056
1263,8,0.028831
1372,8,0.030490
1482,8,0.032227
1592,8,0.033895
1702,8,0.035871
1812,8,0.037758
1921,8,0.039541
2031,8,0.041259
2141,8,0.043789
2251,8,0.045592
2360,8,0.047490
2470,8,0.049469
2580,8,0.051291
2690,8,0.053283
2799,8,0.054888
2909,8,0.056846
3019,8,0.059101
3129,8,0.061827
3238,8,0.062897
3348,8,0.064856
3458,8,0.067127
3568,8,0.068733
3677,8,0.071253
3787,8,0.073236
3897,8,0.075573
4007,8,0.077526
4116,8,0.080613
4226,8,0.082611
4336,8,0.084893
4446,8,0.086896
4556,8,0.088750
4665,8,0.091017
4775,8,0.092970
4885,8,0.095006
4995,8,0.097425
5104,8,0.099676
5214,8,0.101717
5324,8,0.103648
5434,8,0.106016
