# #Data,#Feat,Runtime
3893,54,0.116383
11679,54,0.466834
19464,54,0.890023
27250,54,1.347635
35036,54,1.819656
42821,54,2.312176
50607,54,2.834680
58392,54,3.355884
66178,54,3.897281
73963,54,4.417049
81749,54,4.996037
89534,54,5.594851
97320,54,6.162199
105106,54,6.795738
112891,54,7.426872
120677,54,8.038293
128462,54,8.627189
136248,54,9.297953
144033,54,9.876087
151819,54,10.645863
159604,54,11.240553
167390,54,11.837556
175176,54,12.476853
182961,54,13.332087
190747,54,13.759255
198532,54,14.746714
206318,54,15.400051
214103,54,15.908947
221889,54,16.902392
229675,54,17.720280
237460,54,18.241390
245246,54,19.095301
253031,54,19.806293
260817,54,20.485828
268602,54,21.226719
276388,54,22.211447
284173,54,22.903288
291959,54,23.640016
299745,54,24.655944
307530,54,25.272226
315316,54,26.135562
323101,54,27.160736
330887,54,27.963140
338672,54,28.570774
346458,54,30.112747
354243,54,30.210732
362029,54,31.004019
369815,54,32.414849
377600,54,32.941783
385386,54,34.269923
