# #Data,#Feat,Runtime
128,47,0.001954
148,47,0.002190
175,47,0.002969
201,47,0.003297
228,47,0.003742
255,47,0.004258
282,47,0.004803
309,47,0.005542
335,47,0.006428
362,47,0.007972
389,47,0.008324
416,47,0.008930
443,47,0.010177
469,47,0.010328
496,47,0.011615
523,47,0.012512
550,47,0.013217
577,47,0.014119
603,47,0.014624
630,47,0.015827
657,47,0.016280
684,47,0.017986
711,47,0.019619
738,47,0.020807
764,47,0.021929
791,47,0.022747
818,47,0.024340
845,47,0.024507
871,47,0.026151
898,47,0.027451
925,47,0.029806
952,47,0.030237
979,47,0.031191
1005,47,0.032511
1032,47,0.033840
1059,47,0.035938
1086,47,0.037977
1113,47,0.039018
1139,47,0.039962
1166,47,0.041662
1193,47,0.043496
1220,47,0.044586
1247,47,0.047025
1273,47,0.050698
1300,47,0.054366
1327,47,0.053829
