# #Data,#Feat,Runtime
128,69,0.001290
133,69,0.001324
148,69,0.001382
164,69,0.001493
179,69,0.001566
195,69,0.001673
210,69,0.001743
226,69,0.001878
241,69,0.002018
257,69,0.002028
272,69,0.002148
288,69,0.002248
304,69,0.002338
319,69,0.002427
335,69,0.002622
350,69,0.002691
366,69,0.002739
381,69,0.002900
397,69,0.002999
412,69,0.002964
428,69,0.003160
443,69,0.003258
459,69,0.003458
474,69,0.003511
490,69,0.003651
506,69,0.003565
521,69,0.003669
537,69,0.003926
552,69,0.004194
568,69,0.004193
583,69,0.004229
599,69,0.004565
614,69,0.004656
630,69,0.004676
645,69,0.004798
661,69,0.004890
676,69,0.005093
692,69,0.005199
708,69,0.005210
723,69,0.005279
739,69,0.005421
754,69,0.005507
770,69,0.005495
