# #Data,#Feat,Runtime
128,57,0.001838
155,57,0.002204
216,57,0.002930
278,57,0.003600
340,57,0.004917
401,57,0.005977
463,57,0.007097
524,57,0.008392
586,57,0.009721
648,57,0.011189
709,57,0.012158
771,57,0.014132
833,57,0.015231
894,57,0.017034
956,57,0.018980
1018,57,0.020063
1079,57,0.022185
1141,57,0.023193
1202,57,0.024919
1264,57,0.026152
1326,57,0.026717
1387,57,0.029235
1449,57,0.031119
1511,57,0.033011
1572,57,0.033931
1634,57,0.035436
1696,57,0.036592
1757,57,0.040109
1819,57,0.042241
1881,57,0.043053
1942,57,0.045471
2004,57,0.046846
2065,57,0.048697
2127,57,0.051024
2189,57,0.052137
2250,57,0.054598
2312,57,0.055129
2374,57,0.056883
2435,57,0.059966
2497,57,0.060846
2559,57,0.062011
2620,57,0.062732
2682,57,0.062457
2743,57,0.066355
2805,57,0.070762
2867,57,0.073282
2928,57,0.074918
2990,57,0.076763
3052,57,0.081682
