# #Data,#Feat,Runtime
128,14,0.001420
133,14,0.001455
221,14,0.002190
309,14,0.002868
397,14,0.003801
485,14,0.004536
573,14,0.005385
661,14,0.006212
749,14,0.007157
837,14,0.007870
925,14,0.008802
1013,14,0.009892
1101,14,0.010585
1190,14,0.011195
1278,14,0.012535
1366,14,0.012952
1454,14,0.013818
1542,14,0.014494
1630,14,0.015861
1718,14,0.016542
1806,14,0.017379
1894,14,0.018691
1982,14,0.019284
2070,14,0.020070
2158,14,0.021171
2247,14,0.022143
2335,14,0.023067
2423,14,0.023775
2511,14,0.024417
2599,14,0.026112
2687,14,0.027134
2775,14,0.027782
2863,14,0.029112
2951,14,0.029849
3039,14,0.030790
3127,14,0.031705
3215,14,0.032801
3303,14,0.033199
3392,14,0.034577
3480,14,0.035439
3568,14,0.036304
3656,14,0.037117
3744,14,0.037478
3832,14,0.038621
3920,14,0.039867
4008,14,0.040734
4096,14,0.042216
4184,14,0.042843
4272,14,0.043673
4360,14,0.044439
